"id","english","french","scientific","code","group","sort"
"32867","Scrub Nightjar","Engoulevent d'Anthony","Nyctidromus anthonyi","","BIRDS","1885"
"32874","Eurasian Nightjar","Engoulevent d'Europe","Caprimulgus europaeus","","BIRDS","1937"
"32910","Standard-winged Nightjar","Engoulevent à balanciers","Caprimulgus longipennis","","BIRDS","1930"
"32917","Tepui Swift","Martinet des tépuis","Streptoprocne phelpsi","","BIRDS","2018"
"32960","Three-toed Swiftlet","Salangane papoue","Aerodramus papuensis","","BIRDS","2121"
"32967","White-rumped Needletail","Martinet indien","Zoonavena sylvatica","","BIRDS","2027"
"33017","Crested Treeswift","Hémiprocné couronné","Hemiprocne coronata","","BIRDS","2179"
"33024","Hook-billed Hermit","Ermite de Dohrn","Glaucis dohrnii","","BIRDS","2193"
"33067","Santa Marta Sabrewing","Campyloptère des Santa Marta","Campylopterus phainopeplus","","BIRDS","2612"
"33153","Blue-headed Sapphire","Ariane ulysse","Hylocharis grayi","","BIRDS","2728"
"33160","Tepui Goldenthroat","Colibri des tépuis","Polytmus milleri","","BIRDS","2267"
"33167","Green-and-white Hummingbird","Ariane du Pérou","Amazilia viridicauda","","BIRDS","2649"
"33217","Gould's Jewelfront","Brillant à bandeau bleu","Heliodoxa aurescens","","BIRDS","2449"
"33253","Buff-winged Starfrontlet","Inca à gemme bleue","Coeligena lutetiae","","BIRDS","2421"
"33260","Juan Fernandez Firecrown","Colibri robinson","Sephanoides fernandensis","","BIRDS","2299"
"33267","Purple-throated Sunangel","Héliange viola","Heliangelus viola","","BIRDS","2294"
"33303","Rufous-capped Thornbill","Métallure à tête rousse","Chalcostigma ruficeps","","BIRDS","2347"
"33310","Long-tailed Sylph","Sylphe à queue d'azur","Aglaiocercus kingii","","BIRDS","2325"
"33317","Black-eared Fairy","Colibri oreillard","Heliothryx auritus","","BIRDS","2265"
"33353","Rufous-shafted Woodstar","Colibri de Jourdan","Chaetocercus jourdanii","","BIRDS","2497"
"33360","Speckled Mousebird","Coliou rayé","Colius striatus","","BIRDS","5198"
"33367","Bare-cheeked Trogon","Trogon à joues jaunes","Apaloderma aequatoriale","","BIRDS","5262"
"33403","Red-headed Trogon","Trogon à tête rouge","Harpactes erythrocephalus","","BIRDS","5274"
"33410","Blue-eared Kingfisher","Martin-pêcheur méninting","Alcedo meninting","","BIRDS","5422"
"33417","Malagasy Kingfisher","Martin-pêcheur vintsi","Corythornis vintsioides","","BIRDS","5469"
"33453","Lazuli Kingfisher","Martin-chasseur lazuli","Todiramphus lazuli","","BIRDS","5503"
"33467","Society Kingfisher","Martin-chasseur vénéré","Todiramphus veneratus","","BIRDS","5512"
"33510","Rufous-capped Motmot","Motmot oranroux","Baryphthengus ruficapillus","","BIRDS","5407"
"33517","Black Bee-eater","Guêpier noir","Merops gularis","","BIRDS","5604"
"33546","Purple-winged Roller","Rollier de Temminck","Coracias temminckii","","BIRDS","5648"
"33553","Scaly Ground-Roller","Brachyptérolle écaillé","Brachypteracias squamiger","","BIRDS","5658"
"33560","Green Woodhoopoe","Irrisor moqueur","Phoeniculus purpureus","","BIRDS","5288"
"33567","Abyssinian Scimitarbill","Irrisor à cimeterre","Rhinopomastus minor","","BIRDS","5303"
"33596","Rusty-cheeked Hornbill","Calao brun","Anorrhinus tickelli","","BIRDS","5355"
"33603","Sulawesi Hornbill","Calao des Célèbes","Rhabdotorrhinus exarhatus","","BIRDS","5373"
"33610","Wreathed Hornbill","Calao festonné","Rhyticeros undulatus","","BIRDS","5368"
"33646","Brown-banded Puffbird","Tamatia de Cassin","Notharchus ordii","","BIRDS","5667"
"33653","White-eared Puffbird","Tamatia chacuru","Nystalus chacuru","","BIRDS","5680"
"33660","Semicollared Puffbird","Tamatia à semi-collier","Malacoptila semicincta","","BIRDS","5688"
"33696","Yellow-throated Tinkerbird","Barbion à gorge jaune","Pogoniulus subsulphureus","","BIRDS","5780"
"33703","Miombo Barbet","Barbican du miombo","Tricholaema frontata","","BIRDS","5793"
"33710","Chaplin's Barbet","Barbican de Chaplin","Lybius chaplini","","BIRDS","5803"
"33760","Toucan Barbet","Cabézon toucan","Semnornis ramphastinus","","BIRDS","5893"
"33796","Choco Toucan","Toucan du Choco","Ramphastos brevis","","BIRDS","5964"
"33803","Wahlberg's Honeyguide","Indicateur de Wahlberg","Prodotiscus regulus","","BIRDS","5978"
"33810","Thick-billed Honeyguide","Indicateur à gros bec","Indicator conirostris","","BIRDS","5986"
"33846","Chestnut Piculet","Picumne cannelle","Picumnus cinnamomeus","","BIRDS","6044"
"33860","Yellow-tufted Woodpecker","Pic à chevron d'or","Melanerpes cruentatus","","BIRDS","6078"
"33896","Melancholy Woodpecker","Pic à raies noires","Chloropicus lugubris","","BIRDS","6129"
"33903","African Gray Woodpecker","Pic goertan","Chloropicus goertae","","BIRDS","6144"
"33910","Gray-capped Woodpecker","Pic à coiffe grise","Yungipicus canicapillus","","BIRDS","6121"
"33946","Dot-fronted Woodpecker","Pic étoilé","Dryobates frontalis","","BIRDS","6213"
"33953","Yellow-eared Woodpecker","Pic à oreilles d'or","Dryobates maculifrons","","BIRDS","6220"
"33960","White-browed Woodpecker","Pic à bandeaux","Piculus aurulentus","","BIRDS","6374"
"34003","Lesser Yellownape","Pic à huppe jaune","Picus chlorolophus","","BIRDS","6273"
"34010","Scaly-bellied Woodpecker","Pic écaillé","Picus squamatus","","BIRDS","6276"
"34039","Rufous-sided Broadbill","Eurylaime à flancs roux","Smithornis rufolateralis","","BIRDS","7131"
"34046","Banded Broadbill","Eurylaime de Horsfield","Eurylaimus javanicus","","BIRDS","7143"
"34053","Schlegel's Asity","Philépitte de Schlegel","Philepitta schlegeli","","BIRDS","7155"
"34089","Common Miner","Géositte mineuse","Geositta cunicularia","","BIRDS","7793"
"34096","Rufous-banded Miner","Géositte à ailes rousses","Geositta rufipennis","","BIRDS","7803"
"34103","Striated Earthcreeper","Upucerthie striée","Geocerthia serrana","","BIRDS","7982"
"34139","Rusty-crowned Tit-Spinetail","Synallaxe couronné","Leptasthenura pileata","","BIRDS","8114"
"34146","Perija Thistletail","Synallaxe de la Perija","Asthenes perijana","","BIRDS","8173"
"34153","Black-throated Thistletail","Synallaxe à gorge noire","Asthenes harterti","","BIRDS","8163"
"34196","Parker's Spinetail","Synallaxe de Parker","Cranioleuca vulpecula","","BIRDS","8204"
"34203","Gray-headed Spinetail","Synallaxe à tête grise","Cranioleuca semicinerea","","BIRDS","8211"
"34239","Steinbach's Canastero","Synallaxe marron","Pseudasthenes steinbachi","","BIRDS","8225"
"343","Common Shelduck","Tadorne de Belon","Tadorna tadorna","","BIRDS","237"
"3430","Harpy Eagle","Harpie féroce","Harpia harpyja","","BIRDS","4455"
"3480","Barred Forest-Falcon","Carnifex barré","Micrastur ruficollis","","BIRDS","6413"
"3530","Guadalupe Caracara","Caracara de Guadalupe","Caracara lutosa","","BIRDS","6432"
"3580","Merlin","Faucon émerillon","Falco columbarius","","BIRDS","6483"
"3630","Gyrfalcon","Faucon gerfaut","Falco rusticolus","","BIRDS","6504"
"3680","Yellow Rail","Râle jaune","Coturnicops noveboracensis","","BIRDS","2972"
"3730","Black Rail","Râle noir","Laterallus jamaicensis","","BIRDS","2989"
"3780","Rufous-necked Wood-Rail","Râle à cou roux","Aramides axillaris","","BIRDS","2844"
"3830","Sora","Marouette de Caroline","Porzana carolina","","BIRDS","2858"
"3880","Zapata Rail","Râle de Zapata","Cyanolimnas cerverai","","BIRDS","2836"
"3930","Eurasian Coot","Foulque macroule","Fulica atra","","BIRDS","2880"
"3980","Sungrebe","Grébifoulque d'Amérique","Heliornis fulica","","BIRDS","2999"
"4030","Whooping Crane","Grue blanche","Grus americana","","BIRDS","3037"
"4080","European Golden-Plover","Pluvier doré","Pluvialis apricaria","","BIRDS","3098"
"4130","Greater Sand-Plover","Pluvier de Leschenault","Charadrius leschenaultii","","BIRDS","3142"
"4180","Semipalmated Plover","Pluvier semipalmé","Charadrius semipalmatus","","BIRDS","3166"
"4230","Eurasian Dotterel","Pluvier guignard","Charadrius morinellus","","BIRDS","3183"
"4280","Black-winged Stilt","Échasse blanche","Himantopus himantopus","","BIRDS","3057"
"4330","Terek Sandpiper","Chevalier bargette","Xenus cinereus","","BIRDS","3349"
"4380","Willet","Chevalier semipalmé","Tringa semipalmata","","BIRDS","3370"
"4430","Common Greenshank","Chevalier aboyeur","Tringa nebularia","","BIRDS","3367"
"4480","Common Redshank","Chevalier gambette","Tringa totanus","","BIRDS","3378"
"4530","Whimbrel","Courlis corlieu","Numenius phaeopus","","BIRDS","3218"
"4580","Long-billed Curlew","Courlis à long bec","Numenius americanus","","BIRDS","3227"
"4630","Ruddy Turnstone","Tournepierre à collier","Arenaria interpres","","BIRDS","3244"
"4680","Sanderling","Bécasseau sanderling","Calidris alba","","BIRDS","3265"
"4730","Temminck's Stint","Bécasseau de Temminck","Calidris temminckii","","BIRDS","3261"
"4780","Pectoral Sandpiper","Bécasseau à poitrine cendrée","Calidris melanotos","","BIRDS","3291"
"4830","Curlew Sandpiper","Bécasseau cocorli","Calidris ferruginea","","BIRDS","3260"
"6452","Cockatiel","Calopsitte élégante","Nymphicus hollandicus","","BIRDS","6561"
"8310","Green-fronted Lancebill","Porte-lance de Louise","Doryfera ludovicae","","BIRDS","2245"
"8360","Violet Sabrewing","Campyloptère violet","Campylopterus hemileucurus","","BIRDS","2608"
"8410","Black-throated Mango","Mango à cravate noire","Anthracothorax nigricollis","","BIRDS","2275"
"8460","Purple-throated Carib","Colibri madère","Eulampis jugularis","","BIRDS","2283"
"8510","Emerald-chinned Hummingbird","Colibri d'Abeillé","Abeillia abeillei","","BIRDS","2589"
"8560","Green Thorntail","Coquette à queue fine","Discosura conversii","","BIRDS","2303"
"8610","Cuban Emerald","Émeraude de Ricord","Chlorostilbon ricordii","","BIRDS","2561"
"8660","Broad-billed Hummingbird","Colibri circé","Cynanthus latirostris","","BIRDS","2576"
"8710","Fiery-throated Hummingbird","Colibri insigne","Panterpe insignis","","BIRDS","2467"
"8760","White-eared Hummingbird","Saphir à oreilles blanches","Hylocharis leucotis","","BIRDS","2729"
"8810","White-bellied Emerald","Ariane candide","Amazilia candida","","BIRDS","2658"
"8860","Azure-crowned Hummingbird","Ariane à couronne azur","Amazilia cyanocephala","","BIRDS","2674"
"8910","Rufous-tailed Hummingbird","Ariane à ventre gris","Amazilia tzacatl","","BIRDS","2693"
"8960","Stripe-tailed Hummingbird","Colibri à épaulettes","Eupherusa eximia","","BIRDS","2634"
"9010","Coppery-headed Emerald","Colibri à tête cuivrée","Elvira cupreiceps","","BIRDS","2639"
"9060","Green-breasted Mountain-gem","Colibri de Sybil","Lampornis sybillae","","BIRDS","2469"
"9110","White-throated Mountain-gem","Colibri à ventre châtain","Lampornis castaneoventris","","BIRDS","2476"
"9160","Purple-crowned Fairy","Colibri féérique","Heliothryx barroti","","BIRDS","2264"
"9210","Purple-throated Woodstar","Colibri de Mitchell","Philodice mitchellii","","BIRDS","2500"
"9260","Beautiful Hummingbird","Colibri charmant","Calothorax pulcher","","BIRDS","2506"
"9310","Anna's Hummingbird","Colibri d'Anna","Calypte anna","","BIRDS","2517"
"9360","Broad-tailed Hummingbird","Colibri à queue large","Selasphorus platycercus","","BIRDS","2527"
"9410","Scintillant Hummingbird","Colibri scintillant","Selasphorus scintilla","","BIRDS","2542"
"9560","Lattice-tailed Trogon","Trogon échelette","Trogon clathratus","","BIRDS","5219"
"9610","Cuban Tody","Todier de Cuba","Todus multicolor","","BIRDS","5385"
"9660","Tody Motmot","Motmot nain","Hylomanes momotula","","BIRDS","5391"
"9710","Keel-billed Motmot","Motmot à bec caréné","Electron carinatum","","BIRDS","5409"
"13090","Long-tailed Manakin","Manakin fastueux","Chiroxiphia linearis","","BIRDS","8303"
"13140","Sharpbill","Oxyrhynque huppé","Oxyruncus cristatus","","BIRDS","8497"
"13190","Kioea","Kioéa d'Hawaï","Chaetoptila angustipluma","","BIRDS","14659"
"13240","White-eyed Vireo","Viréo aux yeux blancs","Vireo griseus","","BIRDS","9883"
"13290","Jamaican Vireo","Viréo de Jamaïque","Vireo modestus","","BIRDS","9897"
"13340","Black-capped Vireo","Viréo à tête noire","Vireo atricapilla","","BIRDS","9881"
"13440","Hutton's Vireo","Viréo de Hutton","Vireo huttoni","","BIRDS","9907"
"13540","Scrub Greenlet","Viréon à pattes claires","Hylophilus flavipes","","BIRDS","9849"
"13590","Green Shrike-Vireo","Smaragdan émeraude","Vireolanius pulchellus","","BIRDS","9859"
"13640","Blue Jay","Geai bleu","Cyanocitta cristata","","BIRDS","10862"
"13690","Green Jay","Geai vert","Cyanocorax yncas","","BIRDS","10838"
"13740","Purplish-backed Jay","Geai à dos violet","Cyanocorax beecheii","","BIRDS","10844"
"13790","White-throated Jay","Geai masqué","Cyanolyca mirabilis","","BIRDS","10820"
"13840","Unicolored Jay","Geai unicolore","Aphelocoma unicolor","","BIRDS","10880"
"13890","Eurasian Jackdaw","Choucas des tours","Corvus monedula","","BIRDS","10957"
"13940","White-necked Crow","Corneille d'Hispaniola","Corvus leucognaphalus","","BIRDS","10984"
"13990","Hawaiian Crow","Corneille d'Hawaï","Corvus hawaiiensis","","BIRDS","10989"
"14040","Horned Lark","Alouette hausse-col","Eremophila alpestris","","BIRDS","11359"
"14090","Gray-breasted Martin","Hirondelle chalybée","Progne chalybea","","BIRDS","11950"
"14140","Golden Swallow","Hirondelle dorée","Tachycineta euchrysea","","BIRDS","11966"
"14190","White-thighed Swallow","Hirondelle à cuisses blanches","Atticora tibialis","","BIRDS","11932"
"14240","Cave Swallow","Hirondelle à front brun","Petrochelidon fulva","","BIRDS","12050"
"14290","Mountain Chickadee","Mésange de Gambel","Poecile gambeli","","BIRDS","11184"
"14340","Bridled Titmouse","Mésange arlequin","Baeolophus wollweberi","","BIRDS","11205"
"14390","Verdin","Auripare verdin","Auriparus flaviceps","","BIRDS","11255"
"14440","Brown-headed Nuthatch","Sittelle à tête brune","Sitta pusilla","","BIRDS","13245"
"14490","Gray-barred Wren","Troglodyte zébré","Campylorhynchus megalopterus","","BIRDS","13419"
"14540","Yucatan Wren","Troglodyte du Yucatan","Campylorhynchus yucatanicus","","BIRDS","13430"
"14590","Nava's Wren","Troglodyte de Nava","Hylorchilus navai","","BIRDS","13344"
"17970","Spangle-cheeked Tanager","Calliste pailleté","Tangara dowii","","BIRDS","17111"
"18020","Green Honeycreeper","Tangara émeraude","Chlorophanes spiza","","BIRDS","17171"
"18070","Blue-black Grassquit","Jacarini noir","Volatinia jacarina","","BIRDS","17331"
"18120","Ruddy-breasted Seedeater","Sporophile petit-louis","Sporophila minuta","","BIRDS","17343"
"18170","Cuban Grassquit","Petit-chanteur de Cuba","Phonipara canora","","BIRDS","17420"
"18220","Greater Antillean Bullfinch","Pèrenoir petit-coq","Melopyrrha violacea","","BIRDS","17418"
"18270","Cocos Finch","Spizin de Cocos","Pinaroloxias inornata","","BIRDS","17427"
"18320","Saffron Finch","Sicale bouton-d'or","Sicalis flaveola","","BIRDS","17314"
"18370","Sooty-faced Finch","Tohi masqué","Arremon crassirostris","","BIRDS","16155"
"18420","Rufous-capped Brushfinch","Tohi à calotte rousse","Atlapetes pileatus","","BIRDS","16299"
"18470","Olive Sparrow","Tohi olive","Arremonops rufivirgatus","","BIRDS","16098"
"18520","White-eared Ground-Sparrow","Tohi oreillard","Melozone leucotis","","BIRDS","16274"
"18570","Eastern Towhee","Tohi à flancs roux","Pipilo erythrophthalmus","","BIRDS","16290"
"18620","Stripe-headed Sparrow","Bruant ligné","Peucaea ruficauda","","BIRDS","16081"
"18670","Cassin's Sparrow","Bruant de Cassin","Peucaea cassinii","","BIRDS","16087"
"18720","Oaxaca Sparrow","Tohi d'Oaxaca","Aimophila notosticta","","BIRDS","16281"
"18770","Chipping Sparrow","Bruant familier","Spizella passerina","","BIRDS","16105"
"18820","Black-chinned Sparrow","Bruant à menton noir","Spizella atrogularis","","BIRDS","16108"
"18870","Lark Bunting","Bruant noir et blanc","Calamospiza melanocorys","","BIRDS","16122"
"18920","Henslow's Sparrow","Bruant de Henslow","Centronyx henslowii","","BIRDS","16244"
"18970","Sierra Madre Sparrow","Bruant des sierras","Xenospiza baileyi","","BIRDS","16247"
"19020","Rufous-collared Sparrow","Bruant chingolo","Zonotrichia capensis","","BIRDS","16188"
"19070","Volcano Junco","Junco des volcans","Junco vulcani","","BIRDS","16187"
"19170","Pine Bunting","Bruant à calotte blanche","Emberiza leucocephalos","","BIRDS","16005"
"19220","Gray Bunting","Bruant gris","Emberiza variabilis","","BIRDS","16047"
"19270","Lesser Antillean Saltator","Saltator gros-bec","Saltator albicollis","","BIRDS","17467"
"19320","Slate-colored Grosbeak","Saltator ardoisé","Saltator grossus","","BIRDS","17473"
"19370","Pyrrhuloxia","Cardinal pyrrhuloxia","Cardinalis sinuatus","","BIRDS","16860"
"30002","Greater Rhea","Nandou d'Amérique","Rhea americana","","BIRDS","4"
"30009","Okarito Brown Kiwi","Kiwi d'Okarito","Apteryx rowi","","BIRDS","80"
"30052","Darwin's Nothura","Tinamou de Darwin","Nothura darwinii","","BIRDS","62"
"30059","Patagonian Tinamou","Tinamou de Patagonie","Tinamotis ingoufi","","BIRDS","69"
"30066","Snares Penguin","Gorfou des Snares","Eudyptes robustus","","BIRDS","3762"
"30145","Masatierra Petrel","Pétrel de De Filippi","Pterodroma defilippiana","","BIRDS","3909"
"30152","Fiji Petrel","Pétrel des Fidji","Pseudobulweria macgillivrayi","","BIRDS","3938"
"30159","Fulmar Prion","Prion à bec épais","Pachyptila crassirostris","","BIRDS","3932"
"30209","Ringed Storm-Petrel","Océanite de Hornby","Oceanodroma hornbyi","","BIRDS","3818"
"30252","Black-faced Cormorant","Cormoran de Tasmanie","Phalacrocorax fuscescens","","BIRDS","4105"
"30259","Antarctic Shag","Cormoran antarctique","Phalacrocorax bransfieldensis","","BIRDS","4136"
"30309","Indian Pond-Heron","Crabier de Gray","Ardeola grayii","","BIRDS","4251"
"30345","Hamerkop","Ombrette africaine","Scopus umbretta","","BIRDS","4159"
"30352","Black Stork","Cigogne noire","Ciconia nigra","","BIRDS","4017"
"30359","Black-necked Stork","Jabiru d'Asie","Ephippiorhynchus asiaticus","","BIRDS","4027"
